decision_id,chapter_key,view,route,math_root_ordinal,formula_id,expression_id,source_file,source_line,source_column,source_anchor_count,source_anchor_resolution,source_anchor_set_json,final_printed_page,source_tex,before_mathml_sha256,after_mathml_sha256
OLAB-EN-A11Y-NOTATION-001,mod:int,explore,parts/mod/chapters/int/explore.html,47,,expr-3166cb335d8409db,content/model-theory/interpolation/interpolation-proof.tex,166,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013901"",""normalized_tex"":""\\Lang{L_1} \\cup \\Lang{L_2}"",""source_column"":1,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":303,""source_line"":166}]",PENDING_FINAL_PAGINATION,\Lang{L_1} \cup \Lang{L_2},dcaf0a9eb757953c40610cdcc3262f809c2b66da4f04c85657f0375c9f994e6f,f71ddf983d188879541b357657a87b9e4d9debc0bf4f340a453df722e8b431cf
OLAB-EN-A11Y-NOTATION-001,mod:int,explore,parts/mod/chapters/int/explore.html,61,,expr-5122ebf2b92e77cd,content/model-theory/interpolation/interpolation-proof.tex,185,40,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013921"",""normalized_tex"":""\\Lang{L'_2}"",""source_column"":40,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":323,""source_line"":185}]",PENDING_FINAL_PAGINATION,\Lang{L'_2},32226ac7b1d859d81d567640300b7f076fa2d98b59e41dd7f5402fee016dff9b,679272f212883059b82723f07b66e74526da3c54958483b46bbb2ae571868414
OLAB-EN-A11Y-NOTATION-001,mod:int,explore,parts/mod/chapters/int/explore.html,85,,expr-66518191eef3ad4b,content/model-theory/interpolation/interpolation-proof.tex,184,45,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013919"",""normalized_tex"":""\\Lang{L'_1}"",""source_column"":45,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":321,""source_line"":184}]",PENDING_FINAL_PAGINATION,\Lang{L'_1},221c743f06698138e872cbe2193b736b92786bca90d5466aa19eccaeb369d4a6,66a5a18b3c61f6d003fc37449b719e266a3aac2516a25e811c6fdac105c61a0c
OLAB-EN-A11Y-NOTATION-001,mod:int,explore,parts/mod/chapters/int/explore.html,119,,expr-94a6192be68a7ac8,content/model-theory/interpolation/interpolation-proof.tex,153,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013886"",""normalized_tex"":""\\Lang{L'_1} \\setminus \\Lang{L'_0}"",""source_column"":1,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":288,""source_line"":153}]",PENDING_FINAL_PAGINATION,\Lang{L'_1} \setminus \Lang{L'_0},8ddd024e344ea2e99ab65ebf632b714af5f754316979181092433ba9c4a532f6,237c08a04a38893d47760c8ea6b4d136a21b3a35fd9e1ddb1083cffe9fb8606f
OLAB-EN-A11Y-NOTATION-001,mod:int,explore,parts/mod/chapters/int/explore.html,136,,expr-b25379fd92056130,content/model-theory/interpolation/interpolation-proof.tex,131,45,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013856"",""normalized_tex"":""\\Lang{L'_1} \\supseteq \\Lang{L'_0}"",""source_column"":45,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":258,""source_line"":131}]",PENDING_FINAL_PAGINATION,\Lang{L'_1} \supseteq \Lang{L'_0},dc90bf76b90448b23ce9410e83db1aed9b60756c408133cd2406383172cd6901,cb2033f1d6b3ab2bf887be6c1c15ae545efcb944f3414861f8e86c1db1f14593
OLAB-EN-A11Y-NOTATION-001,mod:int,explore,parts/mod/chapters/int/explore.html,184,,expr-e66152d46292fbe2,content/model-theory/interpolation/interpolation-proof.tex,170,35,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013906"",""normalized_tex"":""\\Lang{L_2} \\setminus \\Lang{L_1}"",""source_column"":35,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":308,""source_line"":170}]",PENDING_FINAL_PAGINATION,\Lang{L_2} \setminus \Lang{L_1},1eebaf9063939e5c569b8b56bab9d34c437c55715c04289104f0ee46b66c6869,8cfb720723bb53f643d8e7dd4872a2216ba1dc4653d7caa36a92a4111f6e8b2a
OLAB-EN-A11Y-NOTATION-001,mod:int,explore,parts/mod/chapters/int/explore.html,202,,expr-fd448de8a1c3604a,content/model-theory/interpolation/interpolation-proof.tex,133,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013858"",""normalized_tex"":""\\Lang{L'_2} \\supseteq \\Lang{L'_0}"",""source_column"":1,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":260,""source_line"":133}]",PENDING_FINAL_PAGINATION,\Lang{L'_2} \supseteq \Lang{L'_0},158e2c1bcad6192ff1f04a992d68bf3176f9e8f74c761585beb32e3ef8873f9a,19df939c6235fbbd9021cc1d410346b5eb8715de66fe8ec884b833ad277f776b
OLAB-EN-A11Y-NOTATION-001,mod:int,read,parts/mod/chapters/int/read.html,258,projected-formula-0013856,expr-b25379fd92056130,content/model-theory/interpolation/interpolation-proof.tex,131,45,1,formula-id-exact,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013856"",""normalized_tex"":""\\Lang{L'_1} \\supseteq \\Lang{L'_0}"",""source_column"":45,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":258,""source_line"":131}]",PENDING_FINAL_PAGINATION,\Lang{L'_1} \supseteq \Lang{L'_0},61f249ef506afdfe5c2fecc970694ef456c5cf3f44815885cd49f8738df716dc,29c4571b890e33262acfbe979a36a4897a3722e709efe31a166e26f3da3e42b0
OLAB-EN-A11Y-NOTATION-001,mod:int,read,parts/mod/chapters/int/read.html,260,projected-formula-0013858,expr-fd448de8a1c3604a,content/model-theory/interpolation/interpolation-proof.tex,133,1,1,formula-id-exact,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013858"",""normalized_tex"":""\\Lang{L'_2} \\supseteq \\Lang{L'_0}"",""source_column"":1,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":260,""source_line"":133}]",PENDING_FINAL_PAGINATION,\Lang{L'_2} \supseteq \Lang{L'_0},1a22a699c0518d817f9fb5ea344ec9ca572a313444d7c45e1fc8ea4a518ffa4d,96b374633130b681780e7a7945e8b6a7b9c62f5f9ad7c9e948bc35f3730bc57e
OLAB-EN-A11Y-NOTATION-001,mod:int,read,parts/mod/chapters/int/read.html,288,projected-formula-0013886,expr-94a6192be68a7ac8,content/model-theory/interpolation/interpolation-proof.tex,153,1,1,formula-id-exact,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013886"",""normalized_tex"":""\\Lang{L'_1} \\setminus \\Lang{L'_0}"",""source_column"":1,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":288,""source_line"":153}]",PENDING_FINAL_PAGINATION,\Lang{L'_1} \setminus \Lang{L'_0},7c47651c710bbfdaae146a9cd06834f31bd7041e7f8066f68082a0cc113bae80,a2490255c16bb275b3e2cf7dacf17fc768e019c960301be2391e2c7fdf421ffa
OLAB-EN-A11Y-NOTATION-001,mod:int,read,parts/mod/chapters/int/read.html,303,projected-formula-0013901,expr-3166cb335d8409db,content/model-theory/interpolation/interpolation-proof.tex,166,1,1,formula-id-exact,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013901"",""normalized_tex"":""\\Lang{L_1} \\cup \\Lang{L_2}"",""source_column"":1,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":303,""source_line"":166}]",PENDING_FINAL_PAGINATION,\Lang{L_1} \cup \Lang{L_2},ea31c11e5d6381d6c79bac32c627dad16c823e567a98d219d47b5235ff88139d,a342c57ffffe8aa7e5107f52df0037a8a0a010bd19201b2d833037e90b4a8ba5
OLAB-EN-A11Y-NOTATION-001,mod:int,read,parts/mod/chapters/int/read.html,308,projected-formula-0013906,expr-e66152d46292fbe2,content/model-theory/interpolation/interpolation-proof.tex,170,35,1,formula-id-exact,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013906"",""normalized_tex"":""\\Lang{L_2} \\setminus \\Lang{L_1}"",""source_column"":35,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":308,""source_line"":170}]",PENDING_FINAL_PAGINATION,\Lang{L_2} \setminus \Lang{L_1},fcfbd170527dc163baf9661a716db526bbc2bd0a8e7360a6762cc381aa09013c,8433deff0e5909072d52e528e86c27125795479c8ea68301021fb1e5691001e4
OLAB-EN-A11Y-NOTATION-001,mod:int,read,parts/mod/chapters/int/read.html,321,projected-formula-0013919,expr-66518191eef3ad4b,content/model-theory/interpolation/interpolation-proof.tex,184,45,1,formula-id-exact,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013919"",""normalized_tex"":""\\Lang{L'_1}"",""source_column"":45,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":321,""source_line"":184}]",PENDING_FINAL_PAGINATION,\Lang{L'_1},caa3859edf038a6a8f34afb315b51d13d8f9d7b6c01b9820d47053a7df656ae2,e24a39fb90209f1ec66616ae02fbd0559c1795930c8b283fbffac2880d0d369f
OLAB-EN-A11Y-NOTATION-001,mod:int,read,parts/mod/chapters/int/read.html,323,projected-formula-0013921,expr-5122ebf2b92e77cd,content/model-theory/interpolation/interpolation-proof.tex,185,40,1,formula-id-exact,"[{""chapter_key"":""mod:int"",""formula_id"":""projected-formula-0013921"",""normalized_tex"":""\\Lang{L'_2}"",""source_column"":40,""source_file"":""content/model-theory/interpolation/interpolation-proof.tex"",""source_ledger"":""data/mod-int-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":323,""source_line"":185}]",PENDING_FINAL_PAGINATION,\Lang{L'_2},11789c3382c23757db918ecf18ccfd15b1d363a32958228a357deb0af8a34402,8dccad7f90ea678823d05c6e692ddc656ac3547aea6efa41bb2e955e116050bd
OLAB-EN-A11Y-NOTATION-002,mod:lin,explore,parts/mod/chapters/lin/explore.html,18,,expr-20c747571b26cf2b,content/model-theory/lindstrom/abstract-logics.tex,100,3,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014112"",""normalized_tex"":""\\Domain{N} = \\Setabs{a\\in \\Domain{M}}{\\Assign{R}{M}(a, b_1, \\dots, b_n)}"",""source_column"":3,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":101,""source_line"":100}]",PENDING_FINAL_PAGINATION,"\Domain{N} = \Setabs{a\in \Domain{M}}{\Assign{R}{M}(a, b_1, \dots, b_n)}",6d9265b13dfeccce055a0b91b3b6b61f7124951ecfe8f6f462a3cb4ec94392b8,8f21cf4ecd164bf7a3b9215bbc5161c4d4e371ec47ddf86624fa505955cfc20c
OLAB-EN-A11Y-NOTATION-001,mod:lin,explore,parts/mod/chapters/lin/explore.html,31,,expr-428890bacf44ce4f,content/model-theory/lindstrom/abstract-logics.tex,53,3,4,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014048"",""normalized_tex"":""\\Lang{L'}"",""source_column"":3,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":37,""source_line"":53},{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014052"",""normalized_tex"":""\\Lang{L'}"",""source_column"":35,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":41,""source_line"":56},{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014056"",""normalized_tex"":""\\Lang{L'}"",""source_column"":29,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":45,""source_line"":58},{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014059"",""normalized_tex"":""\\Lang{L'}"",""source_column"":40,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":48,""source_line"":59}]",PENDING_FINAL_PAGINATION,\Lang{L'},953812cd00c2c94344ee761c1b75d346cf4ffa6a0ae82b4097f2c759e4cfe5a9,e78d1538d20e10bab1c1aa5db020dfa428498a605a3cc7327c54189fd46cecb2
OLAB-EN-A11Y-NOTATION-001,mod:lin,explore,parts/mod/chapters/lin/explore.html,46,,expr-5713cebc55c46f9a,content/model-theory/lindstrom/abstract-logics.tex,87,9,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014094"",""normalized_tex"":""\\Lang{L'} = \\Lang{L} \\setminus \\{c\\}"",""source_column"":9,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":83,""source_line"":87}]",PENDING_FINAL_PAGINATION,\Lang{L'} = \Lang{L} \setminus \{c\},2f539d44e29a3cea0d8110871b9095a7f695f2e57a844913f307f71c46d6eb7f,661f672803c806762948b27120e64fb06fe0fa5bf62373056edec42a5fbb07d5
OLAB-EN-A11Y-NOTATION-002,mod:lin,explore,parts/mod/chapters/lin/explore.html,94,,expr-980ea4bd1d2d3688,content/model-theory/lindstrom/lindstrom-proof.tex,90,1,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014317"",""normalized_tex"":""\\Domain{M_n} & = \\Setabs{a \\in \\Domain{M}}{R(a, n)}; & \\Domain{N_n} & = \\Setabs{a \\in \\Domain{N}}{S(a,n)}; \\\\ \\Domain{M}^{<\\omega}_n & = \\Setabs{a \\in \\Domain{M}^{<\\omega}}{R(a,n)}; & \\Domain{N}^{<\\omega}_n & = \\Setabs{a \\in \\Domain{N}^{<\\omega}}{S(a,n)}."",""source_column"":1,""source_file"":""content/model-theory/lindstrom/lindstrom-proof.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":306,""source_line"":90}]",PENDING_FINAL_PAGINATION,"\Domain{M_n} & = \Setabs{a \in \Domain{M}}{R(a, n)}; & \Domain{N_n} & = \Setabs{a \in \Domain{N}}{S(a,n)}; \\ \Domain{M}^{<\omega}_n & = \Setabs{a \in \Domain{M}^{<\omega}}{R(a,n)}; & \Domain{N}^{<\omega}_n & = \Setabs{a \in \Domain{N}^{<\omega}}{S(a,n)}.",84c07f7cf2e8ab953942b34633c46cfeb5c3fb3b3a140661df6f4aa61693942a,36397fa3675c999999737a8add41776a02105e856ece38265f56a9f591e10a62
OLAB-EN-A11Y-NOTATION-001,mod:lin,explore,parts/mod/chapters/lin/explore.html,106,,expr-af35f011a762cdb7,content/model-theory/lindstrom/abstract-logics.tex,53,19,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014049"",""normalized_tex"":""\\Lang{L} \\subseteq \\Lang{L'}"",""source_column"":19,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":38,""source_line"":53}]",PENDING_FINAL_PAGINATION,\Lang{L} \subseteq \Lang{L'},29b2560cbf4d4418dfe17359a5bd8fb78046e662084326d21577dff4af381ddd,d6f05fd5bb4fb314649a563cf42dce178e269c374e9bc44c85723b8e4f858fbf
OLAB-EN-A11Y-NOTATION-002,mod:lin,explore,parts/mod/chapters/lin/explore.html,110,,expr-b3b4cd7340bd3361,content/model-theory/lindstrom/abstract-logics.tex,83,3,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014093"",""normalized_tex"":""\\Mod[L'](L){!F} = \\Setabs{\\Struct{M}}{\\Expan{M}{a} \\in \\Mod[L](L){!E} \\text{ for some } a \\in \\Domain{M}},"",""source_column"":3,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":82,""source_line"":83}]",PENDING_FINAL_PAGINATION,"\Mod[L'](L){!F} = \Setabs{\Struct{M}}{\Expan{M}{a} \in \Mod[L](L){!E} \text{ for some } a \in \Domain{M}},",e21aaa4924c577e20916057796bfc1708defa37bd19be53e8202ab2663d07bae,c2a157dd0ffeb72cbf58b327678a2daa178f5babae66a4f9a3e9f139558d51d3
OLAB-EN-A11Y-NOTATION-002,mod:lin,explore,parts/mod/chapters/lin/explore.html,131,,expr-d5ea220ea0c041f7,content/model-theory/lindstrom/lindstrom-proof.tex,34,32,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014259"",""normalized_tex"":""!D = \\textstyle\\bigvee \\Setabs{!D_{\\Struct{M}}}{\\Struct{M} \\models_L !E}"",""source_column"":32,""source_file"":""content/model-theory/lindstrom/lindstrom-proof.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":248,""source_line"":34}]",PENDING_FINAL_PAGINATION,!D = \textstyle\bigvee \Setabs{!D_{\Struct{M}}}{\Struct{M} \models_L !E},33c169762652fa92b7df176b2e4baa3b03884a30e6e0c2b98cb5aa42521a852a,404ecbfbd5cae36fdee602149bb9277c738ec8d27f38818093cf00f657105c91
OLAB-EN-A11Y-NOTATION-002,mod:lin,explore,parts/mod/chapters/lin/explore.html,144,,expr-f3f60851424cc81d,content/model-theory/lindstrom/abstract-logics.tex,40,36,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014036"",""normalized_tex"":""\\Setabs{\\Struct{M}}{\\Struct{M} \\models_L !E}"",""source_column"":36,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":25,""source_line"":40}]",PENDING_FINAL_PAGINATION,\Setabs{\Struct{M}}{\Struct{M} \models_L !E},936f7b6a7dd20d8ae113d234f19da50f0914fcdf068c32c118f5cc930c6c4ed3,cdefa13f58257a4d733e2226fe09fa711c91b7145f7691309153602663b9eb1e
OLAB-EN-A11Y-NOTATION-001,mod:lin,explore,parts/mod/chapters/lin/explore.html,147,,expr-f7b922353ddd2346,content/model-theory/lindstrom/abstract-logics.tex,54,3,1,expression-occurrence-set-same-chapter,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014050"",""normalized_tex"":""L(\\Lang{L}) \\subseteq L(\\Lang{L'})"",""source_column"":3,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":39,""source_line"":54}]",PENDING_FINAL_PAGINATION,L(\Lang{L}) \subseteq L(\Lang{L'}),38c1583092140875e99daa449d9da9573f15fe0a8fc950978111c7674aaa1a52,09f60d7dfd4e781092e305bdaef2d1f74afb5a8550654a5d3fb2ae658a98069f
OLAB-EN-A11Y-NOTATION-002,mod:lin,read,parts/mod/chapters/lin/read.html,25,projected-formula-0014036,expr-f3f60851424cc81d,content/model-theory/lindstrom/abstract-logics.tex,40,36,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014036"",""normalized_tex"":""\\Setabs{\\Struct{M}}{\\Struct{M} \\models_L !E}"",""source_column"":36,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":25,""source_line"":40}]",PENDING_FINAL_PAGINATION,\Setabs{\Struct{M}}{\Struct{M} \models_L !E},fff1827963249692dfd59e6271464691b82fc7dcb52860670fa0ccba2dc25bda,c93645f33d14b99406a0c842d6df8a5a75b8611c2517f29c72abed5ff545d670
OLAB-EN-A11Y-NOTATION-001,mod:lin,read,parts/mod/chapters/lin/read.html,37,projected-formula-0014048,expr-428890bacf44ce4f,content/model-theory/lindstrom/abstract-logics.tex,53,3,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014048"",""normalized_tex"":""\\Lang{L'}"",""source_column"":3,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":37,""source_line"":53}]",PENDING_FINAL_PAGINATION,\Lang{L'},705a89033738d232040a82a490d01eb0395976671445202031a6a8156024da49,ba1fb4915e0c3a758b48cae65e28f7bf3c2dccd03c30aa03cb41837e9c5e7491
OLAB-EN-A11Y-NOTATION-001,mod:lin,read,parts/mod/chapters/lin/read.html,38,projected-formula-0014049,expr-af35f011a762cdb7,content/model-theory/lindstrom/abstract-logics.tex,53,19,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014049"",""normalized_tex"":""\\Lang{L} \\subseteq \\Lang{L'}"",""source_column"":19,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":38,""source_line"":53}]",PENDING_FINAL_PAGINATION,\Lang{L} \subseteq \Lang{L'},c4bd1e4d613cb357b6249c3f930db1123b655d48cdbb2bfa3ef106cd01b4f8c6,8f436e935790efdf019bc3b2bf4b31ffe24a6e0907b736f2a7a529cce63ee23c
OLAB-EN-A11Y-NOTATION-001,mod:lin,read,parts/mod/chapters/lin/read.html,39,projected-formula-0014050,expr-f7b922353ddd2346,content/model-theory/lindstrom/abstract-logics.tex,54,3,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014050"",""normalized_tex"":""L(\\Lang{L}) \\subseteq L(\\Lang{L'})"",""source_column"":3,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":39,""source_line"":54}]",PENDING_FINAL_PAGINATION,L(\Lang{L}) \subseteq L(\Lang{L'}),17d26ebcb4643f71853797647204c57a8ab6939557cddbcc4e5675319d4e2dbc,a673d4734ccb8b9cf1dfe5f04ff65ef24a7ab12fb56f24501b619335a3b1aac1
OLAB-EN-A11Y-NOTATION-001,mod:lin,read,parts/mod/chapters/lin/read.html,41,projected-formula-0014052,expr-428890bacf44ce4f,content/model-theory/lindstrom/abstract-logics.tex,56,35,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014052"",""normalized_tex"":""\\Lang{L'}"",""source_column"":35,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":41,""source_line"":56}]",PENDING_FINAL_PAGINATION,\Lang{L'},d2685f4b28f8f2b6e5fde35efef16a7d958efcf4689ed780864555dc53ad7239,f6f2663b03884d14e3e839b37f3e2044a401299aaa1809b9e99f1e6155bd6df0
OLAB-EN-A11Y-NOTATION-001,mod:lin,read,parts/mod/chapters/lin/read.html,45,projected-formula-0014056,expr-428890bacf44ce4f,content/model-theory/lindstrom/abstract-logics.tex,58,29,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014056"",""normalized_tex"":""\\Lang{L'}"",""source_column"":29,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":45,""source_line"":58}]",PENDING_FINAL_PAGINATION,\Lang{L'},a34935f88cdc5a13e34be88ee6912a65067e52f7facdf903499c94a2fa143f1f,091fe3b0c66e99b8b0e6bac08548cc3f84b7f55f6843f779e155b58c1d98b86e
OLAB-EN-A11Y-NOTATION-001,mod:lin,read,parts/mod/chapters/lin/read.html,48,projected-formula-0014059,expr-428890bacf44ce4f,content/model-theory/lindstrom/abstract-logics.tex,59,40,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014059"",""normalized_tex"":""\\Lang{L'}"",""source_column"":40,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":48,""source_line"":59}]",PENDING_FINAL_PAGINATION,\Lang{L'},8c732706442b9f9eb509c35b7fc86eea5eff0872ec7bb551cbd907e30d494b2f,0b29720d7fb06595c4dc44043f6b5482eeb8a83580347ec1bc679cca1c604ece
OLAB-EN-A11Y-NOTATION-002,mod:lin,read,parts/mod/chapters/lin/read.html,82,projected-formula-0014093,expr-b3b4cd7340bd3361,content/model-theory/lindstrom/abstract-logics.tex,83,3,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014093"",""normalized_tex"":""\\Mod[L'](L){!F} = \\Setabs{\\Struct{M}}{\\Expan{M}{a} \\in \\Mod[L](L){!E} \\text{ for some } a \\in \\Domain{M}},"",""source_column"":3,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":82,""source_line"":83}]",PENDING_FINAL_PAGINATION,"\Mod[L'](L){!F} = \Setabs{\Struct{M}}{\Expan{M}{a} \in \Mod[L](L){!E} \text{ for some } a \in \Domain{M}},",75bd94a51752ec23909184cf25c4e64f5d63902ea25a7a877b6652641baa7838,1fac1c987c04352a53483a7bc4c59a76ee5dea1f36ae455dddcbc32a5f0d8bb6
OLAB-EN-A11Y-NOTATION-001,mod:lin,read,parts/mod/chapters/lin/read.html,83,projected-formula-0014094,expr-5713cebc55c46f9a,content/model-theory/lindstrom/abstract-logics.tex,87,9,1,formula-id-exact,"[{""chapter_key"":""mod:lin"",""formula_id"":""projected-formula-0014094"",""normalized_tex"":""\\Lang{L'} = \\Lang{L} \\setminus \\{c\\}"",""source_column"":9,""source_file"":""content/model-theory/lindstrom/abstract-logics.tex"",""source_ledger"":""data/mod-lin-semantic/semantic_occurrences.jsonl"",""source_ledger_line"":83,""source_line"":87}]",PENDING_FINAL_PAGINATION,\Lang{L'} = \Lang{L} \setminus \{c\},f48a17bbc410df35786313fb0e213001a480f06c2f9011b45ef99115dc119f81,d9f1ed1732f3830ccaaa78df58179f7bfd64b12335315a6ddc8252484d1ea896
